"date" "party" "percent" "percent.true" "government" "election_date" "election" "error"
"261" 2013-06-21 "linke" 7.5 6.7 FALSE 2013-09-22 "BTW 2013" 0.8
"262" 2013-06-21 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"263" 2013-06-21 "sonstige" 4.33333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.0333333333333332
"264" 2013-06-21 "spd" 24.6666666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.63333333333333
"265" 2013-06-23 "afd" 2.33333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.0666666666666664
"266" 2013-06-23 "cdu/csu" 40.1666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 1.56666666666666
"267" 2013-06-23 "fdp" 5 5.8 FALSE 2013-09-22 "BTW 2013" 0.8
"268" 2013-06-23 "grune" 14.3333333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.833333333333334
"269" 2013-06-23 "linke" 7.5 6.7 FALSE 2013-09-22 "BTW 2013" 0.8
"270" 2013-06-23 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"271" 2013-06-23 "sonstige" 4.33333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.0333333333333332
"272" 2013-06-23 "spd" 24.6666666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.63333333333333
"273" 2013-06-24 "afd" 2.16666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.233333333333333
"274" 2013-06-24 "cdu/csu" 40 38.6 TRUE 2013-09-22 "BTW 2013" 1.4
"275" 2013-06-24 "fdp" 5 5.8 FALSE 2013-09-22 "BTW 2013" 0.8
"276" 2013-06-24 "grune" 14.5 13.5 FALSE 2013-09-22 "BTW 2013" 1
"277" 2013-06-24 "linke" 7.5 6.7 FALSE 2013-09-22 "BTW 2013" 0.8
"278" 2013-06-24 "piraten" 2.16666666666667 2.6 FALSE 2013-09-22 "BTW 2013" 0.433333333333334
"279" 2013-06-24 "sonstige" 4.5 4.3 FALSE 2013-09-22 "BTW 2013" 0.2
"280" 2013-06-24 "spd" 24.8333333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.46666666666667
"281" 2013-06-26 "afd" 2.16666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.233333333333333
"282" 2013-06-26 "cdu/csu" 40.1666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 1.56666666666666
"283" 2013-06-26 "fdp" 4.83333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"284" 2013-06-26 "grune" 14.5 13.5 FALSE 2013-09-22 "BTW 2013" 1
"285" 2013-06-26 "linke" 7.5 6.7 FALSE 2013-09-22 "BTW 2013" 0.8
"286" 2013-06-26 "piraten" 2.16666666666667 2.6 FALSE 2013-09-22 "BTW 2013" 0.433333333333334
"287" 2013-06-26 "sonstige" 4.5 4.3 FALSE 2013-09-22 "BTW 2013" 0.2
"288" 2013-06-26 "spd" 24.8333333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.46666666666667
"289" 2013-06-28 "afd" 2.16666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.233333333333333
"290" 2013-06-28 "cdu/csu" 40.1666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 1.56666666666666
"291" 2013-06-28 "fdp" 4.66666666666667 5.8 FALSE 2013-09-22 "BTW 2013" 1.13333333333333
"292" 2013-06-28 "grune" 14.3333333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.833333333333334
"293" 2013-06-28 "linke" 7.5 6.7 FALSE 2013-09-22 "BTW 2013" 0.8
"294" 2013-06-28 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"295" 2013-06-28 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"296" 2013-06-28 "spd" 25 26.3 TRUE 2013-09-22 "BTW 2013" 1.3
"297" 2013-06-30 "afd" 2.16666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.233333333333333
"298" 2013-06-30 "cdu/csu" 40.1666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 1.56666666666666
"299" 2013-06-30 "fdp" 4.83333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"300" 2013-06-30 "grune" 14.1666666666667 13.5 FALSE 2013-09-22 "BTW 2013" 0.666666666666666
"301" 2013-06-30 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"302" 2013-06-30 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"303" 2013-06-30 "sonstige" 4.33333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.0333333333333332
"304" 2013-06-30 "spd" 25 26.3 TRUE 2013-09-22 "BTW 2013" 1.3
"305" 2013-07-01 "afd" 2.33333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.0666666666666664
"306" 2013-07-01 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"307" 2013-07-01 "fdp" 4.83333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"308" 2013-07-01 "grune" 14 13.5 FALSE 2013-09-22 "BTW 2013" 0.5
"309" 2013-07-01 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"310" 2013-07-01 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"311" 2013-07-01 "sonstige" 4.33333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.0333333333333332
"312" 2013-07-01 "spd" 24.8333333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.46666666666667
"313" 2013-07-03 "afd" 2.33333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.0666666666666664
"314" 2013-07-03 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"315" 2013-07-03 "fdp" 4.83333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"316" 2013-07-03 "grune" 13.8333333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.333333333333334
"317" 2013-07-03 "linke" 7.5 6.7 FALSE 2013-09-22 "BTW 2013" 0.8
"318" 2013-07-03 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"319" 2013-07-03 "sonstige" 4.33333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.0333333333333332
"320" 2013-07-03 "spd" 24.8333333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.46666666666667
"321" 2013-07-04 "afd" 2.33333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.0666666666666664
"322" 2013-07-04 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"323" 2013-07-04 "fdp" 4.83333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"324" 2013-07-04 "grune" 14 13.5 FALSE 2013-09-22 "BTW 2013" 0.5
"325" 2013-07-04 "linke" 7.5 6.7 FALSE 2013-09-22 "BTW 2013" 0.8
"326" 2013-07-04 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"327" 2013-07-04 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"328" 2013-07-04 "spd" 24.6666666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.63333333333333
"329" 2013-07-07 "afd" 2.33333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.0666666666666664
"330" 2013-07-07 "cdu/csu" 40.6666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 2.06666666666666
"331" 2013-07-07 "fdp" 4.66666666666667 5.8 FALSE 2013-09-22 "BTW 2013" 1.13333333333333
"332" 2013-07-07 "grune" 13.8333333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.333333333333334
"333" 2013-07-07 "linke" 7.66666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"334" 2013-07-07 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"335" 2013-07-07 "sonstige" 4 4.3 FALSE 2013-09-22 "BTW 2013" 0.3
"336" 2013-07-07 "spd" 24.8333333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.46666666666667
"337" 2013-07-09 "afd" 2.33333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.0666666666666664
"338" 2013-07-09 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"339" 2013-07-09 "fdp" 4.83333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"340" 2013-07-09 "grune" 13.6666666666667 13.5 FALSE 2013-09-22 "BTW 2013" 0.166666666666666
"341" 2013-07-09 "linke" 7.66666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"342" 2013-07-09 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"343" 2013-07-09 "sonstige" 4 4.3 FALSE 2013-09-22 "BTW 2013" 0.3
"344" 2013-07-09 "spd" 25 26.3 TRUE 2013-09-22 "BTW 2013" 1.3
"345" 2013-07-10 "afd" 2.33333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.0666666666666664
"346" 2013-07-10 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"347" 2013-07-10 "fdp" 4.83333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"348" 2013-07-10 "grune" 13.8333333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.333333333333334
"349" 2013-07-10 "linke" 7.66666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.966666666666667
"350" 2013-07-10 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"351" 2013-07-10 "sonstige" 3.83333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.466666666666666
"352" 2013-07-10 "spd" 25 26.3 TRUE 2013-09-22 "BTW 2013" 1.3
"353" 2013-07-12 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"354" 2013-07-12 "cdu/csu" 40.6666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 2.06666666666666
"355" 2013-07-12 "fdp" 4.91666666666667 5.8 FALSE 2013-09-22 "BTW 2013" 0.883333333333333
"356" 2013-07-12 "grune" 13.5833333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.0833333333333339
"357" 2013-07-12 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"358" 2013-07-12 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"359" 2013-07-12 "sonstige" 4 4.3 FALSE 2013-09-22 "BTW 2013" 0.3
"360" 2013-07-12 "spd" 25.0833333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.21666666666667
"361" 2013-07-14 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"362" 2013-07-14 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"363" 2013-07-14 "fdp" 5.08333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.716666666666667
"364" 2013-07-14 "grune" 13.5833333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.0833333333333339
"365" 2013-07-14 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"366" 2013-07-14 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"367" 2013-07-14 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"368" 2013-07-14 "spd" 25.0833333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.21666666666667
"369" 2013-07-16 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"370" 2013-07-16 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"371" 2013-07-16 "fdp" 5.08333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.716666666666667
"372" 2013-07-16 "grune" 13.5833333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.0833333333333339
"373" 2013-07-16 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"374" 2013-07-16 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"375" 2013-07-16 "sonstige" 4.33333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.0333333333333332
"376" 2013-07-16 "spd" 25.0833333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.21666666666667
"377" 2013-07-17 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"378" 2013-07-17 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"379" 2013-07-17 "fdp" 5.08333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.716666666666667
"380" 2013-07-17 "grune" 13.4166666666667 13.5 FALSE 2013-09-22 "BTW 2013" 0.0833333333333339
"381" 2013-07-17 "linke" 7 6.7 FALSE 2013-09-22 "BTW 2013" 0.3
"382" 2013-07-17 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"383" 2013-07-17 "sonstige" 4.5 4.3 FALSE 2013-09-22 "BTW 2013" 0.2
"384" 2013-07-17 "spd" 25.25 26.3 TRUE 2013-09-22 "BTW 2013" 1.05
"385" 2013-07-19 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"386" 2013-07-19 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"387" 2013-07-19 "fdp" 5.08333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.716666666666667
"388" 2013-07-19 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"389" 2013-07-19 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"390" 2013-07-19 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"391" 2013-07-19 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"392" 2013-07-19 "spd" 25.25 26.3 TRUE 2013-09-22 "BTW 2013" 1.05
"393" 2013-07-21 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"394" 2013-07-21 "cdu/csu" 40.1666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 1.56666666666666
"395" 2013-07-21 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"396" 2013-07-21 "grune" 13.4166666666667 13.5 FALSE 2013-09-22 "BTW 2013" 0.0833333333333339
"397" 2013-07-21 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"398" 2013-07-21 "piraten" 2.16666666666667 2.6 FALSE 2013-09-22 "BTW 2013" 0.433333333333334
"399" 2013-07-21 "sonstige" 4 4.3 FALSE 2013-09-22 "BTW 2013" 0.3
"400" 2013-07-21 "spd" 25.0833333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.21666666666667
"401" 2013-07-23 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"402" 2013-07-23 "cdu/csu" 40.1666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 1.56666666666666
"403" 2013-07-23 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"404" 2013-07-23 "grune" 13.4166666666667 13.5 FALSE 2013-09-22 "BTW 2013" 0.0833333333333339
"405" 2013-07-23 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"406" 2013-07-23 "piraten" 2.16666666666667 2.6 FALSE 2013-09-22 "BTW 2013" 0.433333333333334
"407" 2013-07-23 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"408" 2013-07-23 "spd" 25.0833333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.21666666666667
"409" 2013-07-24 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"410" 2013-07-24 "cdu/csu" 40.1666666666667 38.6 TRUE 2013-09-22 "BTW 2013" 1.56666666666666
"411" 2013-07-24 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"412" 2013-07-24 "grune" 13.0833333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.416666666666666
"413" 2013-07-24 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"414" 2013-07-24 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"415" 2013-07-24 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"416" 2013-07-24 "spd" 24.9166666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.38333333333333
"417" 2013-07-25 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"418" 2013-07-25 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"419" 2013-07-25 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"420" 2013-07-25 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"421" 2013-07-25 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"422" 2013-07-25 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"423" 2013-07-25 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"424" 2013-07-25 "spd" 24.75 26.3 TRUE 2013-09-22 "BTW 2013" 1.55
"425" 2013-07-28 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"426" 2013-07-28 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"427" 2013-07-28 "fdp" 5.08333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.716666666666667
"428" 2013-07-28 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"429" 2013-07-28 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"430" 2013-07-28 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"431" 2013-07-28 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"432" 2013-07-28 "spd" 24.75 26.3 TRUE 2013-09-22 "BTW 2013" 1.55
"433" 2013-07-30 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"434" 2013-07-30 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"435" 2013-07-30 "fdp" 4.91666666666667 5.8 FALSE 2013-09-22 "BTW 2013" 0.883333333333333
"436" 2013-07-30 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"437" 2013-07-30 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"438" 2013-07-30 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"439" 2013-07-30 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"440" 2013-07-30 "spd" 24.75 26.3 TRUE 2013-09-22 "BTW 2013" 1.55
"441" 2013-07-31 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"442" 2013-07-31 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"443" 2013-07-31 "fdp" 4.91666666666667 5.8 FALSE 2013-09-22 "BTW 2013" 0.883333333333333
"444" 2013-07-31 "grune" 13.4166666666667 13.5 FALSE 2013-09-22 "BTW 2013" 0.0833333333333339
"445" 2013-07-31 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"446" 2013-07-31 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"447" 2013-07-31 "sonstige" 4.33333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.0333333333333332
"448" 2013-07-31 "spd" 24.75 26.3 TRUE 2013-09-22 "BTW 2013" 1.55
"449" 2013-08-01 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"450" 2013-08-01 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"451" 2013-08-01 "fdp" 5.08333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.716666666666667
"452" 2013-08-01 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"453" 2013-08-01 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"454" 2013-08-01 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"455" 2013-08-01 "sonstige" 4.83333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.533333333333333
"456" 2013-08-01 "spd" 24.9166666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.38333333333333
"457" 2013-08-04 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"458" 2013-08-04 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"459" 2013-08-04 "fdp" 5.08333333333333 5.8 FALSE 2013-09-22 "BTW 2013" 0.716666666666667
"460" 2013-08-04 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"461" 2013-08-04 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"462" 2013-08-04 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"463" 2013-08-04 "sonstige" 5 4.3 FALSE 2013-09-22 "BTW 2013" 0.7
"464" 2013-08-04 "spd" 24.9166666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.38333333333333
"465" 2013-08-05 "afd" 2.25 2.4 FALSE 2013-09-22 "BTW 2013" 0.15
"466" 2013-08-05 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"467" 2013-08-05 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"468" 2013-08-05 "grune" 13.0833333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.416666666666666
"469" 2013-08-05 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"470" 2013-08-05 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"471" 2013-08-05 "sonstige" 5 4.3 FALSE 2013-09-22 "BTW 2013" 0.7
"472" 2013-08-05 "spd" 24.9166666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.38333333333333
"473" 2013-08-07 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"474" 2013-08-07 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"475" 2013-08-07 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"476" 2013-08-07 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"477" 2013-08-07 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"478" 2013-08-07 "piraten" 2.33333333333333 2.6 FALSE 2013-09-22 "BTW 2013" 0.266666666666667
"479" 2013-08-07 "sonstige" 4.83333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.533333333333333
"480" 2013-08-07 "spd" 25.0833333333333 26.3 TRUE 2013-09-22 "BTW 2013" 1.21666666666667
"481" 2013-08-09 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"482" 2013-08-09 "cdu/csu" 40.3333333333333 38.6 TRUE 2013-09-22 "BTW 2013" 1.73333333333333
"483" 2013-08-09 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"484" 2013-08-09 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"485" 2013-08-09 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"486" 2013-08-09 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"487" 2013-08-09 "sonstige" 4.5 4.3 FALSE 2013-09-22 "BTW 2013" 0.2
"488" 2013-08-09 "spd" 24.9166666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.38333333333333
"489" 2013-08-11 "afd" 2.41666666666667 2.4 FALSE 2013-09-22 "BTW 2013" 0.0166666666666666
"490" 2013-08-11 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"491" 2013-08-11 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"492" 2013-08-11 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"493" 2013-08-11 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"494" 2013-08-11 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"495" 2013-08-11 "sonstige" 4.33333333333333 4.3 FALSE 2013-09-22 "BTW 2013" 0.0333333333333332
"496" 2013-08-11 "spd" 24.9166666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.38333333333333
"497" 2013-08-13 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"498" 2013-08-13 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"499" 2013-08-13 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"500" 2013-08-13 "grune" 13.25 13.5 FALSE 2013-09-22 "BTW 2013" 0.25
"501" 2013-08-13 "linke" 7.16666666666667 6.7 FALSE 2013-09-22 "BTW 2013" 0.466666666666667
"502" 2013-08-13 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"503" 2013-08-13 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
"504" 2013-08-13 "spd" 24.9166666666667 26.3 TRUE 2013-09-22 "BTW 2013" 1.38333333333333
"505" 2013-08-14 "afd" 2.58333333333333 2.4 FALSE 2013-09-22 "BTW 2013" 0.183333333333334
"506" 2013-08-14 "cdu/csu" 40.5 38.6 TRUE 2013-09-22 "BTW 2013" 1.9
"507" 2013-08-14 "fdp" 5.25 5.8 FALSE 2013-09-22 "BTW 2013" 0.55
"508" 2013-08-14 "grune" 13.0833333333333 13.5 FALSE 2013-09-22 "BTW 2013" 0.416666666666666
"509" 2013-08-14 "linke" 7.33333333333333 6.7 FALSE 2013-09-22 "BTW 2013" 0.633333333333333
"510" 2013-08-14 "piraten" 2.5 2.6 FALSE 2013-09-22 "BTW 2013" 0.1
"511" 2013-08-14 "sonstige" 4.16666666666667 4.3 FALSE 2013-09-22 "BTW 2013" 0.133333333333333
